Source_X,Source_Y,Source_Z,Absorb_X,Absorb_Y,Absorb_Z,Scatter_X,Scatter_Y,Scatter_Z,Theta,Energy
0.77,4.08,200,31.42,26.86843786665186,-90.74377516360995,31.42,16.97,0.0,0.14264257073004963,858449.1041340273
0.77,4.08,200,19.02,32.5673670401265,-98.36896829202337,19.02,22.58,0.0,0.05027050950838753,429625.74597556517
0.77,4.08,200,5.22,30.066579402377734,-103.51094423031941,5.22,20.81,0.0,0.3880254952678663,978202.5305004917
0.77,4.08,200,28.78,12.822152080752396,-94.32483948959242,28.78,2.86,0.0,0.08703081958639591,693026.9638955604
20.06,36.88,200,20.1,15.127018398011437,-101.21959761617538,20.1,5.47,0.0,0.26266341218132483,953625.8693186664
20.06,36.88,200,11.44,32.54278576199417,-106.42530943184192,11.44,25.76,0.0,0.8253789279908378,995099.241385223
20.06,36.88,200,23.87,40.74372731737404,-99.70913326850498,23.87,30.84,0.0,0.13887228251692055,851813.1791132916
20.06,36.88,200,22.01,13.75949426200443,-98.98768662942966,22.01,4.31,0.0,0.33335631617749484,970693.6194820725
20.06,36.88,200,10.66,10.413387516791646,-105.81643167224357,10.66,8.68,0.0,1.396577592279891,998282.7201358841
35.77,14.64,200,22.07,32.631197073254924,-107.6572889435394,22.07,38.22,0.0,2.163831243651656,999283.8732711227
35.77,14.64,200,0.6,14.184448394439983,-105.37091743870505,0.6,13.58,0.0,1.5103146200426179,998531.2492006033
35.77,14.64,200,30.39,24.476519133655295,-90.06859476774125,30.39,14.77,0.0,0.24286939906239727,946182.1944097743
35.77,14.64,200,15.7,17.578085707324554,-93.50438085286409,15.7,27.57,0.0,3.1013762459830834,999651.2278538259
35.77,14.64,200,19.2,11.9380345123785,-101.07974143929087,19.2,4.31,0.0,0.7031587517485706,993260.032554567
39.35,22.51,200,15.13,15.612825253307948,-102.3795153020536,15.13,22.69,0.0,2.35705851457452,999396.3927330365
39.35,22.51,200,13.87,40.77414975742699,-100.28004884711991,13.87,31.55,0.0,0.39650864374740663,979105.9671672494
39.35,22.51,200,34.66,14.766354751833358,-101.066712882027,34.66,9.84,0.0,1.055680699676138,996998.5038530504
39.35,22.51,200,34.97,33.00843370516698,-93.78287233434814,34.97,23.25,0.0,0.22024766978362287,935311.0480292719
39.35,22.51,200,0.99,17.12641273415634,-98.68398302455758,0.99,7.34,0.0,0.20705166103767114,927420.2032146415
29.77,13.05,200,27.42,26.782278724292425,-90.47949925975973,27.42,18.09,0.0,0.5171578665675367,987610.9294463068
29.77,13.05,200,31.23,30.616693152560032,-109.32936420192621,31.23,37.88,0.0,2.3837647227508514,999409.8320141521
29.77,13.05,200,37.61,43.13509411557132,-90.36631310530782,37.61,36.35,0.0,0.8250647373064104,995095.526558742
29.77,13.05,200,8.49,29.082005668083603,-92.52978573091426,8.49,26.81,0.0,1.3415942225050923,998139.3494240185
29.77,13.05,200,35.27,12.9206692028723,-100.09325898779716,35.27,3.63,0.0,0.37891396541947103,977165.8525476528
12.25,10.63,200,22.73,28.210591937644182,-99.27065097112072,22.73,19.08,0.0,0.4200729450794633,981341.8321799573
12.25,10.63,200,15.14,24.558296565626986,-109.77562969685218,15.14,14.57,0.0,0.048385365401823,411002.9747926495
12.25,10.63,200,1.62,8.859601388926954,-93.74481976217048,1.62,15.61,0.0,2.3118150560169717,999372.5540445991
12.25,10.63,200,31.03,9.360419834891003,-109.7720655964871,31.03,14.67,0.0,2.130527031102349,999261.328766939
12.25,10.63,200,6.3,-2.6146592233003325,-90.0065203040021,6.3,7.33,0.0,3.036338774306607,999636.1358258163
37.67,39.85,200,14.72,20.855917806528545,-90.01758429617814,14.72,12.06,0.0,0.495792900026472,986534.8652930079
37.67,39.85,200,6.07,13.588690732195348,-93.9173218230138,6.07,23.53,0.0,3.033196867462333,999635.3820766677
37.67,39.85,200,35.58,16.88822939153257,-109.46845691065073,35.58,9.34,0.0,0.7154121884412401,993487.4433256909
37.67,39.85,200,0.83,36.6246012081175,-93.07850661372568,0.83,28.11,0.0,0.5520330325389806,989110.344706532
37.67,39.85,200,21.08,27.328361610371097,-96.31776254706902,21.08,17.46,0.0,0.16243658384897722,887190.508036845
30.63,0.03,200,29.66,12.75561077520194,-102.32247872291222,29.66,2.8,0.0,0.09425720532822662,725884.0098764894
30.63,0.03,200,19.63,9.155957647383302,-93.71301063298263,19.63,0.32,0.0,0.4873097515469316,986068.5702049519
30.63,0.03,200,37.98,32.898699522834846,-100.47561453835797,37.98,27.82,0.0,1.0380860213482026,996896.2173362197
30.63,0.03,200,12.82,40.100033071904235,-92.46791548982358,12.82,34.97,0.0,1.0321163983440815,996860.3238126267
30.63,0.03,200,13.35,14.166615480006353,-93.00315846572025,13.35,4.47,0.0,0.24695387795995374,947855.6412074944
5.77,36.56,200,19.29,30.070206247140057,-90.8550942812557,19.29,38.96,0.0,2.6659079573666764,999528.0682393678
5.77,36.56,200,7.89,15.8310922088008,-105.82544164285595,7.89,6.31,0.0,0.3107345868987204,966419.7571046645
5.77,36.56,200,8.39,37.254670327214086,-109.52750884209458,8.39,29.23,0.0,0.6393780428098039,991859.7917263767
5.77,36.56,200,29.26,-2.2299418055480684,-102.03424395505331,29.26,7.71,0.0,3.031940104724623,999635.0799210103
5.77,36.56,200,35.58,9.497937185562032,-90.42805470295592,35.58,9.71,0.0,1.5920041979937476,998677.90967091
17.25,7.4,200,15.53,35.05220707966975,-109.69633107662278,15.53,26.3,0.0,0.5049044298748673,987010.2063386543
17.25,7.4,200,37.48,36.06988021555399,-90.60197538363457,37.48,26.9,0.0,0.4103330338622132,980463.071141441
17.25,7.4,200,16.07,20.36268763434978,-90.12222008015426,16.07,10.55,0.0,0.19385565229171942,918040.12252528
17.25,7.4,200,19.06,18.679699701395663,-90.58125519311356,19.06,9.48,0.0,0.4027924574359551,979739.6942914191
17.25,7.4,200,38.47,42.27383421806498,-106.17363254499064,38.47,32.29,0.0,0.056868513881363394,490818.07090706157
35.31,24.17,200,2.21,16.270273999587612,-90.28720747648711,2.21,6.61,0.0,0.26140664944361514,953199.8116824013
35.31,24.17,200,37.96,31.956945783280283,-107.91936211538349,37.96,22.01,0.0,0.10305454449219444,759930.9750682728
35.31,24.17,200,8.45,12.636601800493711,-109.99819513224884,8.45,21.94,0.0,2.7661347856990237,999561.6273860105
35.31,24.17,200,20.9,16.142534862277774,-101.68372658636903,20.9,6.38,0.0,0.21836252567705833,934263.0371118396
35.31,24.17,200,10.52,10.134870353419762,-103.3186344654496,10.52,1.33,0.0,0.4939077559199075,986433.279627707
22.9,19.4,200,37.5,27.3885495834392,-98.86777782203109,37.5,17.44,0.0,0.10148359107005733,754281.4054953041
22.9,19.4,200,25.32,26.151440620976594,-109.88102387771316,25.32,16.84,0.0,0.3732585330997774,976485.0634490615
22.9,19.4,200,6.73,32.19871622866947,-91.83761997915506,6.73,22.2,0.0,0.016023724905798526,71089.37980525626
22.9,19.4,200,7.38,33.623969701572186,-103.70831109258664,7.38,26.0,0.0,0.7037871331174255,993271.9817477149
22.9,19.4,200,27.13,36.205801660935286,-91.20697730051543,27.13,27.57,0.0,0.528468731206924,988129.3514340392
8.38,23.38,200,36.92,23.503355000132736,-90.24869219109056,36.92,31.36,0.0,2.474565830550376,999452.3189351675
8.38,23.38,200,3.38,37.857335847912694,-105.06254210700764,3.38,32.73,0.0,1.0324305890285088,996862.2284162424
8.38,23.38,200,20.41,27.044547619875207,-90.611173821262,20.41,21.17,0.0,0.9428862439666936,996240.3148704943
8.38,23.38,200,37.57,16.892154868387806,-91.96218026676637,37.57,9.49,0.0,0.7374055363511596,993867.7764660638
8.38,23.38,200,36.28,13.130862938016321,-109.32167294021677,36.28,7.8,0.0,1.0085520970120248,996712.3879988685
6.92,37.12,200,37.09,-1.5888813469494156,-105.208462662838,37.09,7.08,0.0,2.619721926755845,999511.292350212
6.92,37.12,200,13.17,34.04554875535521,-109.51322771533881,13.17,24.16,0.0,0.15143990989401743,872379.3107800345
6.92,37.12,200,35.01,18.959488744688638,-106.19501612015773,35.01,9.41,0.0,0.30130886636589777,964361.9917695601
6.92,37.12,200,6.56,26.738296565626985,-106.61561957389283,6.56,16.75,0.0,0.048385365401823,411002.9747926495
6.92,37.12,200,14.81,35.98232456029195,-90.68546699793846,14.81,26.04,0.0,0.10745321407417835,774848.7333288114
21.38,25.22,200,28.5,11.276576981644327,-92.30462242938472,28.5,20.24,0.0,2.6822458729569023,999533.7962220252
21.38,25.22,200,2.28,27.303964304341754,-93.92272304763253,2.28,17.92,0.0,0.352836138611995,973757.6752393242
21.38,25.22,200,21.87,24.592580973190763,-103.84358279788401,21.87,29.95,0.0,2.1361824634220428,999265.2314574267
21.38,25.22,200,5.64,8.028581164568406,-109.971328236342,5.64,2.38,0.0,0.9705350241963068,996450.7225796559
21.38,25.22,200,27.8,31.740172020234496,-90.3563431580811,27.8,22.46,0.0,0.3817416815793178,977495.2973333285
39.36,31.97,200,17.65,27.783644975116268,-109.9643939075408,17.65,17.9,0.0,0.15269667263172712,874208.2469214912
39.36,31.97,200,5.05,16.47765016274465,-96.89634951918349,5.05,6.48,0.0,0.021679157225492122,122871.67033473926
39.36,31.97,200,31.79,43.884233556143506,-90.31688554433563,31.79,35.47,0.0,0.5708844736046259,989810.442563469
39.36,31.97,200,28.47,12.216706176430602,-106.47184686517602,28.47,12.19,0.0,1.5681257059772635,998637.3969795649
39.36,31.97,200,7.86,13.508648105721543,-94.07371957215767,7.86,3.85,0.0,0.26203503081247,953413.5591914309
6.4,18.61,200,22.97,12.384322044475658,-109.99822328189353,22.97,2.72,0.0,0.25983569602147805,952659.0701524426
6.4,18.61,200,7.12,38.07993583224796,-93.77202923233853,7.12,28.12,0.0,0.08954434506181529,705006.2151550415
6.4,18.61,200,2.47,12.174865244291649,-94.7022841673715,2.47,2.18,0.0,0.03204744981159705,234373.18249035568
6.4,18.61,200,5.34,-0.797199750019193,-109.64403753427484,5.34,2.19,0.0,1.8741474326095726,999045.6389477316
6.4,18.61,200,17.16,11.632105119612348,-98.05921758753506,17.16,20.15,0.0,2.5901880024196675,999500.0916517851
16.86,25.32,200,17.85,24.448975262737456,-107.44034633469442,17.85,16.4,0.0,0.6352935639122474,991755.6507245895
16.86,25.32,200,35.97,31.50554578085567,-92.21747455868869,35.97,21.51,0.0,0.029848115020605095,209826.41330795165
16.86,25.32,200,14.58,36.87243038620567,-100.42383923652694,14.58,28.09,0.0,0.4986206161863188,986685.1272167783
16.86,25.32,200,1.02,14.508274415869169,-105.76431496653515,1.02,24.39,0.0,2.9876392182203566,999624.1842141675
16.86,25.32,200,37.65,41.54463011326842,-108.03210934989708,37.65,31.77,0.0,0.21270709335736473,930965.4827199396
5.23,33.8,200,36.75,33.784139083348904,-103.36696016872366,36.75,24.23,0.0,0.2997379129437607,964000.9328300098
5.23,33.8,200,30.72,22.436710526265486,-103.8674200688013,30.72,12.59,0.0,0.17531840191050152,901587.6817577021
5.23,33.8,200,19.84,22.19120226081769,-106.98724088804201,19.84,19.21,0.0,1.2680736023490755,997917.8129585455
5.23,33.8,200,30.41,20.49571708280928,-95.98531005013669,30.41,11.48,0.0,0.44740753462464905,983515.6041527502
5.23,33.8,200,24.77,22.438171716882714,-90.00042808740201,24.77,15.41,0.0,0.7914463340726762,994672.2953100465
31.47,17.06,200,4.04,42.969763493273575,-91.0392535225922,4.04,33.17,0.0,0.20045365666469528,922937.8544255716
31.47,17.06,200,27.71,20.43401282767784,-107.9522888106139,27.71,10.61,0.0,0.1878860292875984,913208.4408488701
31.47,17.06,200,9.69,42.59823179999745,-93.49051893260582,9.69,33.06,0.0,0.30507915457902685,965206.9455559892
31.47,17.06,200,35.67,28.408800766816988,-109.79668641931028,35.67,20.84,0.0,0.7122702815969658,993430.2403618331
31.47,17.06,200,14.51,25.576057756337402,-103.3660312176001,14.51,22.7,0.0,1.2790702763040354,997953.3874156075
25.58,16.56,200,1.06,22.17187958825481,-104.5602620372466,1.06,12.76,0.0,0.344667180816882,972533.5704362107
25.58,16.56,200,20.3,27.779187008411988,-94.33524606968872,20.3,24.84,0.0,1.2724722719310595,997932.1531435184
25.58,16.56,200,10.0,43.94499962530253,-109.50172291976813,10.0,35.87,0.0,0.6308948943302635,991641.254370323
25.58,16.56,200,22.39,14.375801208758645,-101.9228305945126,22.39,8.66,0.0,0.9623660664011938,996390.4312598348
25.58,16.56,200,6.51,19.07649063516839,-109.3214615696689,6.51,11.85,0.0,0.7631691724742082,994272.4833055905
33.21,34.28,200,19.94,22.589728439338387,-108.92437408004997,19.94,13.13,0.0,0.3302144093332206,970150.0083612499
33.21,34.28,200,32.56,22.468137369779004,-90.03937570476808,32.56,14.0,0.0,0.5608303717029484,989445.7214127433
33.21,34.28,200,7.22,43.25252222089888,-105.61671592506401,7.22,33.28,0.0,0.07414900152487161,621033.60104533
33.21,34.28,200,37.73,24.759790923853778,-103.72016557605792,37.73,15.74,0.0,0.44646496257136675,983447.0810226424
33.21,34.28,200,37.96,18.801787477349194,-96.17053759038332,37.96,8.81,0.0,0.04053059829113745,328693.29017630557
4.63,12.06,200,0.46,25.744527091090653,-93.20805129287554,0.46,22.98,0.0,1.2906953316278498,997990.0130251447
4.63,12.06,200,30.3,-0.8300872157270369,-94.17372871648092,30.3,5.08,0.0,2.2031050792050837,999309.1573933538
4.63,12.06,200,5.25,18.529654376482725,-109.49728717100203,5.25,8.57,0.0,0.08985853574624271,706461.0209692055
4.63,12.06,200,22.71,9.380406429870053,-109.96303656537675,22.71,2.35,0.0,0.7911321433882488,994668.0854086726
4.63,12.06,200,38.26,3.612939910170925,-108.64644277589042,38.26,0.77,0.0,1.2825263738327368,997964.3799231059
15.83,29.78,200,37.25,25.565042380987517,-90.41845197616243,37.25,33.14,0.0,2.43026494404611,999432.1843474151
15.83,29.78,200,27.44,2.8835604740898,-93.67590183030444,27.44,1.56,0.0,1.4380507626243109,998380.1810442285
15.83,29.78,200,26.64,27.738433867056038,-91.44643517500832,26.64,18.72,0.0,0.4467791532557942,983469.9691974509
15.83,29.78,200,15.55,31.24839366345299,-91.84685336396544,15.55,31.14,0.0,1.5599567481821506,998623.1092382396
15.83,29.78,200,4.34,29.41348494247552,-90.10570685856393,4.34,20.31,0.0,0.42667094945243916,981904.0629769473
30.02,28.93,200,15.87,38.409972225500816,-93.83706656000331,15.87,31.19,0.0,0.7641117445274905,994286.5240854609
30.02,28.93,200,35.78,-0.1834731287631861,-99.74373302079192,35.78,9.81,0.0,3.10546072488064,999652.1441577597
30.02,28.93,200,0.84,38.57867301784093,-90.24060572376902,0.84,30.19,0.0,0.5755973338710373,989974.951736301
30.02,28.93,200,24.31,27.05836548830112,-104.20193175952065,24.31,18.87,0.0,0.6114150718957634,991104.9651648316
30.02,28.93,200,29.88,20.58641273415634,-101.63348894742171,29.88,10.8,0.0,0.20705166103767114,927420.2032146415
30.32,20.96,200,15.39,37.6179843727096,-100.68439958917939,15.39,29.82,0.0,0.6764525435722397,992721.2990434876
30.32,20.96,200,32.5,35.73758100582822,-98.78399469741254,32.5,26.14,0.0,0.2846567600912444,960241.1017432105
30.32,20.96,200,29.42,12.457040815949398,-90.67419077674005,29.42,15.79,0.0,1.9105935520031536,999081.6657580248
30.32,20.96,200,9.35,-1.7362021141659056,-90.71688504573616,9.35,7.92,0.0,2.878615050724041,999595.1962818512
30.32,20.96,200,37.38,7.018516062553497,-108.53295639547896,37.38,7.67,0.0,1.6359908938135868,998747.9553791428
29.24,4.02,200,16.51,42.61330162802611,-90.234513556202,16.51,32.84,0.0,0.21333547472621958,931343.686534777
29.24,4.02,200,34.61,0.4108342783128762,-91.05115929860806,34.61,9.16,0.0,2.636059842346071,999517.3274886496
29.24,4.02,200,22.56,13.038558452000405,-92.33615010923383,22.56,7.01,0.0,0.9237206122166209,996083.3031544407
29.24,4.02,200,26.09,17.613665136807356,-90.48639357723061,26.09,27.53,0.0,3.0121460916056955,999630.2709934141
29.24,4.02,200,7.37,9.880817525395855,-90.07632657462479,7.37,0.47,0.0,0.3449813715013094,972582.2063480249
17.76,27.18,200,23.17,24.6117462710664,-90.30568274998357,23.17,15.52,0.0,0.42949866561228595,982137.3138443137
17.76,27.18,200,4.77,31.042767705855763,-107.56204081417661,4.77,22.79,0.0,0.6001042072563761,990769.62234971
17.76,27.18,200,20.43,24.60198999199666,-91.50586576852145,20.43,14.91,0.0,0.24883902206651828,948602.2596272095
17.76,27.18,200,3.44,36.43147515967017,-90.15831261012987,3.44,26.62,0.0,0.19448403366057426,918525.8128154203
17.76,27.18,200,18.21,27.187223746982852,-102.78056565982682,18.21,17.19,0.0,0.023564301332056656,142003.34182567766
8.83,28.94,200,18.07,42.01306320752545,-90.41244759634525,18.07,33.56,0.0,0.5636580878627951,989550.2469161373
8.83,28.94,200,29.67,29.735658356442293,-96.19242918910692,29.67,21.39,0.0,0.5834521009817227,990240.4418387718
8.83,28.94,200,8.13,31.05162924357252,-91.60719824831745,8.13,26.34,0.0,1.0801875730614772,997132.7625747342
8.83,28.94,200,20.44,16.953516150805335,-95.08674026734406,20.44,18.33,0.0,1.7088831326007488,998852.3619732257
8.83,28.94,200,2.94,17.944914410587444,-108.61819479466142,2.94,16.5,0.0,1.4257973259316414,998352.2671914864
17.97,34.55,200,27.22,43.97693497096269,-101.00815987600369,27.22,34.15,0.0,0.18631507586546128,911868.204006087
17.97,34.55,200,35.38,23.368875986054107,-109.82442781808031,35.38,13.46,0.0,0.1351019943037915,844729.0314014747
17.97,34.55,200,31.9,15.945126879216147,-103.43527827868363,31.9,14.74,0.0,1.4499900086325528,998406.702744772
17.97,34.55,200,35.92,30.410796412996426,-91.96898886424769,35.92,22.42,0.0,0.6450334751294975,992000.7688067486
17.97,34.55,200,24.36,32.619385091544714,-104.58504049081036,24.36,23.76,0.0,0.4822827005960929,985780.7822819193
24.1,30.77,200,2.54,11.102360068501618,-104.55231880464099,2.54,3.45,0.0,0.6993884635354415,993187.6658531249
24.1,30.77,200,22.51,24.646601325611897,-108.53437154011891,22.51,14.88,0.0,0.21647738157049382,933189.9670779002
24.1,30.77,200,28.25,39.54088861691943,-101.63190076420811,28.25,36.71,0.0,1.2837831365704466,997968.3552638274
24.1,30.77,200,22.29,26.502472757366334,-99.90358529103106,22.29,18.64,0.0,0.6660842509861348,992494.6509251797
24.1,30.77,200,37.43,11.440586782043917,-104.24172541257693,37.43,21.41,0.0,3.063359173167365,999642.5226742332
15.32,1.42,200,9.14,22.474364187936278,-90.35660291992737,9.14,27.99,0.0,2.155033904487688,999278.0194781242
15.32,1.42,200,6.76,25.85194342442193,-108.61599382602483,6.76,21.87,0.0,1.161248769643752,997518.1171068695
15.32,1.42,200,16.87,29.578905905831654,-109.6252010630693,16.87,19.64,0.0,0.11059512091845257,784745.128741772
15.32,1.42,200,6.97,27.564034767322486,-103.74753905003429,6.97,26.2,0.0,1.4339662837267544,998370.9557249504
15.32,1.42,200,1.56,42.147077035082056,-102.24817839390636,1.56,32.19,0.0,0.0926862519060895,719145.0371590403
18.75,2.92,200,27.63,17.7414298090984,-98.84130860697486,27.63,8.95,0.0,0.49673547207975427,986585.2327174848
18.75,2.92,200,32.13,28.38047172773576,-108.81847948194756,32.13,21.82,0.0,0.8552270430114429,995433.8122750847
18.75,2.92,200,36.83,10.469614200350795,-90.53550362866298,36.83,1.53,0.0,0.46468802226815725,984700.413101007
18.75,2.92,200,14.46,30.393747543634653,-101.94301346406544,14.46,20.74,0.0,0.2639201749190345,954046.22785709
18.75,2.92,200,14.09,2.7596381705428596,-92.51851290078442,14.09,7.59,0.0,2.074915279958695,999221.2383743044
15.57,0.65,200,33.67,34.1357138821685,-90.73500553170065,33.67,26.25,0.0,0.6623139627730057,992409.609216548
15.57,0.65,200,0.06,13.153909274419766,-90.86743182963365,0.06,3.67,0.0,0.32267383290696244,968782.6408470981
15.57,0.65,200,5.57,42.73829976949461,-90.564886332947,5.57,33.35,0.0,0.3515793758742853,973574.6943910329
15.57,0.65,200,32.35,20.69376463717093,-90.24817053290504,32.35,21.48,0.0,1.6495010932439658,998768.3545271462
15.57,0.65,200,14.8,43.06537978851737,-90.0299184642953,14.8,33.19,0.0,0.1580379142669933,881577.4688825039
27.62,18.06,200,3.43,32.55147515967017,-102.77684089621593,3.43,22.74,0.0,0.19448403366057426,918525.8128154203
27.62,18.06,200,26.33,43.860709403987244,-109.99591005681873,26.33,34.25,0.0,0.2799438998248331,958946.5727330602
27.62,18.06,200,5.43,34.524833881875836,-105.60104509026563,5.43,24.56,0.0,0.0838889127421217,677164.4979085033
27.62,18.06,200,19.45,19.849916585276645,-94.94750552466574,19.45,9.85,0.0,0.0040844788975564865,4947.92338210193
27.62,18.06,200,18.5,19.187159675248445,-93.1905232467606,18.5,18.16,0.0,1.467898877644916,998445.2809953965
